id,site_id,title,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,sale_terms,buying_mode,listing_type_id,condition,permalink,thumbnail_id,thumbnail,pictures,video_id,descriptions,accepts_mercadopago,non_mercado_pago_payment_methods,shipping,international_delivery_mode,seller_address,seller_contact,location,coverage_areas,attributes,listing_source,variations,status,sub_status,tags,warranty,catalog_product_id,domain_id,parent_item_id,deal_ids,automatic_relist,date_created,last_updated,health,catalog_listing
MLA918072516,MLA,Google Nest Mini Nest Mini 2nd Gen Con Asistente Virtual Google Assistant Chalk 110v/220v,119914491,MLA409415,,61740.5,61740.5,64990.0,ARS,1935,"[{'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '6 meses', 'value_struct': {'number': 6, 'unit': 'meses'}, 'values': [{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}], 'value_type': 'number_unit'}, {'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230280', 'value_name': 'Garantía del vendedor', 'value_struct': None, 'values': [{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}], 'value_type': 'list'}, {'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}], 'value_type': 'list'}]",buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-918072516-google-nest-mini-nest-mini-2nd-gen-con-asistente-virtual-google-assistant-chalk-110v220v-_JM,748685-MLA45255603145_032021,http://http2.mlstatic.com/D_748685-MLA45255603145_032021-I.jpg,"[{'id': '748685-MLA45255603145_032021', 'url': 'http://http2.mlstatic.com/D_748685-MLA45255603145_032021-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_748685-MLA45255603145_032021-O.jpg', 'size': '444x500', 'max_size': '976x1098', 'quality': ''}, {'id': '825693-MLA45255603148_032021', 'url': 'http://http2.mlstatic.com/D_825693-MLA45255603148_032021-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_825693-MLA45255603148_032021-O.jpg', 'size': '316x500', 'max_size': '696x1100', 'quality': ''}, {'id': '624830-MLA51558994526_092022', 'url': 'http://http2.mlstatic.com/D_624830-MLA51558994526_092022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_624830-MLA51558994526_092022-O.jpg', 'size': '500x248', 'max_size': '1200x596', 'quality': ''}, {'id': '843166-MLA45255603150_032021', 'url': 'http://http2.mlstatic.com/D_843166-MLA45255603150_032021-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_843166-MLA45255603150_032021-O.jpg', 'size': '500x500', 'max_size': '1100x1100', 'quality': ''}, {'id': '719447-MLU70028170883_062023', 'url': 'http://http2.mlstatic.com/D_719447-MLU70028170883_062023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_719447-MLU70028170883_062023-O.jpg', 'size': '348x500', 'max_size': '696x1000', 'quality': ''}, {'id': '615001-MLU70028170885_062023', 'url': 'http://http2.mlstatic.com/D_615001-MLU70028170885_062023-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_615001-MLU70028170885_062023-O.jpg', 'size': '475x500', 'max_size': '786x826', 'quality': ''}, {'id': '996488-MLU74113017450_012024', 'url': 'http://http2.mlstatic.com/D_996488-MLU74113017450_012024-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_996488-MLU74113017450_012024-O.jpg', 'size': '500x146', 'max_size': '1000x293', 'quality': ''}]",,[],True,[],"{'mode': 'me2', 'methods': [], 'tags': ['self_service_in', 'mandatory_free_shipping'], 'dimensions': None, 'local_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'store_pick_up': False}",none,"{'city': {'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1300421683}",,{},[],"[{'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'values': [{'id': '52701', 'name': 'Google', 'struct': None}], 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '3418343', 'value_name': 'Chalk', 'values': [{'id': '3418343', 'name': 'Chalk', 'struct': None}], 'value_type': 'string'}, {'id': 'DEPTH', 'name': 'Profundidad', 'value_id': '8815142', 'value_name': '9 cm', 'values': [{'id': '8815142', 'name': '9 cm', 'struct': {'number': 9, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'DIAMETER', 'name': 'Diámetro', 'value_id': '8125801', 'value_name': '98 mm', 'values': [{'id': '8125801', 'name': '98 mm', 'struct': {'number': 98, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'FUNCTIONS', 'name': 'Funciones', 'value_id': None, 'value_name': 'Reproducción de música,Control por voz,Control de dispositivos del hogar,Llamadas,Chromecast,Desactivar micrófono', 'values': [{'id': None, 'name': 'Reproducción de música', 'struct': None}, {'id': None, 'name': 'Control por voz', 'struct': None}, {'id': None, 'name': 'Control de dispositivos del hogar', 'struct': None}, {'id': None, 'name': 'Llamadas', 'struct': None}, {'id': None, 'name': 'Chromecast', 'struct': None}, {'id': None, 'name': 'Desactivar micrófono', 'struct': None}], 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de producto', 'value_id': '-1', 'value_name': None, 'values': [{'id': '-1', 'name': None, 'struct': None}], 'value_type': 'string'}, {'id': 'HEIGHT', 'name': 'Altura', 'value_id': '6577559', 'value_name': '42 mm', 'values': [{'id': '6577559', 'name': '42 mm', 'struct': {'number': 42, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'IS_MOISTURE_RESISTANT', 'name': 'Es resistente a la humedad', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'LANGUAGES', 'name': 'Idiomas', 'value_id': None, 'value_name': 'Inglés Australia,Inglés Canadá,Inglés India,Inglés Estados Unidos,Inglés Reino Unido,Inglés Singapur,Alemán,Neerlandés,Portugués,Francés,Danés,Hindi,Indonesio,Italiano,Japonés,Noruego,Español España,Sueco,Mandarín,Tailandés,Coreano', 'values': [{'id': None, 'name': 'Inglés Australia', 'struct': None}, {'id': None, 'name': 'Inglés Canadá', 'struct': None}, {'id': None, 'name': 'Inglés India', 'struct': None}, {'id': None, 'name': 'Inglés Estados Unidos', 'struct': None}, {'id': None, 'name': 'Inglés Reino Unido', 'struct': None}, {'id': None, 'name': 'Inglés Singapur', 'struct': None}, {'id': None, 'name': 'Alemán', 'struct': None}, {'id': None, 'name': 'Neerlandés', 'struct': None}, {'id': None, 'name': 'Portugués', 'struct': None}, {'id': '313883', 'name': 'Francés', 'struct': None}, {'id': None, 'name': 'Danés', 'struct': None}, {'id': None, 'name': 'Hindi', 'struct': None}, {'id': None, 'name': 'Indonesio', 'struct': None}, {'id': None, 'name': 'Italiano', 'struct': None}, {'id': None, 'name': 'Japonés', 'struct': None}, {'id': None, 'name': 'Noruego', 'struct': None}, {'id': None, 'name': 'Español España', 'struct': None}, {'id': None, 'name': 'Sueco', 'struct': None}, {'id': None, 'name': 'Mandarín', 'struct': None}, {'id': None, 'name': 'Tailandés', 'struct': None}, {'id': None, 'name': 'Coreano', 'struct': None}], 'value_type': 'string'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '20844353', 'value_name': 'Nest Mini', 'values': [{'id': '20844353', 'name': 'Nest Mini', 'struct': None}], 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '8131398', 'value_name': 'Nest Mini 2nd Gen', 'values': [{'id': '8131398', 'name': 'Nest Mini 2nd Gen', 'struct': None}], 'value_type': 'string'}, {'id': 'MPN', 'name': 'MPN', 'value_id': '20163723', 'value_name': 'GA00638-LA', 'values': [{'id': '20163723', 'name': 'GA00638-LA', 'struct': None}], 'value_type': 'string'}, {'id': 'OPERATIVE_SYSTEMS_COMPATIBILITY', 'name': 'Sistemas operativos compatibles', 'value_id': None, 'value_name': 'Android 6.0,iOS 12.0', 'values': [{'id': None, 'name': 'Android 6.0', 'struct': None}, {'id': None, 'name': 'iOS 12.0', 'struct': None}], 'value_type': 'string'}, {'id': 'PACKAGE_HEIGHT', 'name': 'Altura del paquete', 'value_id': None, 'value_name': '6.2 cm', 'values': [{'id': None, 'name': '6.2 cm', 'struct': {'number': 6.2, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '18 cm', 'values': [{'id': None, 'name': '18 cm', 'struct': {'number': 18, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '440 g', 'values': [{'id': None, 'name': '440 g', 'struct': {'number': 440, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'PACKAGE_WIDTH', 'name': 'Ancho del paquete', 'value_id': None, 'value_name': '12.2 cm', 'values': [{'id': None, 'name': '12.2 cm', 'struct': {'number': 12.2, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'POWER', 'name': 'Potencia', 'value_id': '8068497', 'value_name': '15 W', 'values': [{'id': '8068497', 'name': '15 W', 'struct': {'number': 15, 'unit': 'W'}}], 'value_type': 'number_unit'}, {'id': 'POWER_SUPPLY_TYPES', 'name': 'Tipos de alimentación', 'value_id': '8152567', 'value_name': 'Corriente eléctrica', 'values': [{'id': '8152567', 'name': 'Corriente eléctrica', 'struct': None}], 'value_type': 'string'}, {'id': 'SHIPMENT_PACKING', 'name': 'Embalaje del envío', 'value_id': '7435892', 'value_name': 'Caja', 'values': [{'id': '7435892', 'name': 'Caja', 'struct': None}], 'value_type': 'list'}, {'id': 'SMART_SPEAKER_RADIO_FREQUENCIES', 'name': 'Radiofrecuencias', 'value_id': None, 'value_name': '2.4 GHz,5 GHz', 'values': [{'id': None, 'name': '2.4 GHz', 'struct': None}, {'id': None, 'name': '5 GHz', 'struct': None}], 'value_type': 'string'}, {'id': 'VIRTUAL_ASSISTANTS', 'name': 'Asistentes virtuales', 'value_id': '8991259', 'value_name': 'Google Assistant', 'values': [{'id': '8991259', 'name': 'Google Assistant', 'struct': None}], 'value_type': 'string'}, {'id': 'VOLTAGE', 'name': 'Voltaje', 'value_id': '198812', 'value_name': '110V/220V', 'values': [{'id': '198812', 'name': '110V/220V', 'struct': None}], 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '8172507', 'value_name': '181 g', 'values': [{'id': '8172507', 'name': '181 g', 'struct': {'number': 181, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'WIDTH', 'name': 'Ancho', 'value_id': '20108449', 'value_name': '3.86 ""', 'values': [{'id': '20108449', 'name': '3.86 ""', 'struct': {'number': 3.86, 'unit': '""'}}], 'value_type': 'number_unit'}, {'id': 'WIRELESS_STANDARDS', 'name': 'Estándares inalámbricos', 'value_id': '82238', 'value_name': 'IEEE 802.11a/b/g/n/ac', 'values': [{'id': '82238', 'name': 'IEEE 802.11a/b/g/n/ac', 'struct': None}], 'value_type': 'string'}, {'id': 'WITH_360_SOUND', 'name': 'Con sonido 360 grados', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_BLUETOOTH', 'name': 'Con Bluetooth', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_CAMERA', 'name': 'Con cámara', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_DIGITAL_DISPLAY', 'name': 'Con pantalla digital', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_MULTI_ROOM_AUDIO_SYSTEM', 'name': 'Con sistema de audio multi-room', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_RECYCLABLE_MATERIALS', 'name': 'Con materiales reciclables', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_TOUCHSCREEN', 'name': 'Con pantalla táctil', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_WI_FI_CONNECTION', 'name': 'Con conexión Wi-Fi', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}]",,[],active,[],"['extended_warranty_eligible', 'good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,MLA15541143,MLA-SMART_SPEAKERS,,"['MLA53566', 'MLA53545', 'MLA52903']",False,2021-04-26T19:22:18.000Z,2024-05-04T22:03:29.000Z,,True
MLA1389173603,MLA,"Google Nest Hub Con Asistente Virtual Google Assistant, Pantalla Integrada De 7  Charcoal 110v/220v",309453406,MLA409415,,184992.6,184992.6,249990.0,ARS,1002,"[{'id': 'WARRANTY_TIME', 'name': 'Tiempo de garantía', 'value_id': None, 'value_name': '3 meses', 'value_struct': {'number': 3, 'unit': 'meses'}, 'values': [{'id': None, 'name': '3 meses', 'struct': {'number': 3, 'unit': 'meses'}}], 'value_type': 'number_unit'}, {'id': 'INVOICE', 'name': 'Facturación', 'value_id': '6891885', 'value_name': 'Factura A', 'value_struct': None, 'values': [{'id': '6891885', 'name': 'Factura A', 'struct': None}], 'value_type': 'list'}, {'id': 'WARRANTY_TYPE', 'name': 'Tipo de garantía', 'value_id': '2230280', 'value_name': 'Garantía del vendedor', 'value_struct': None, 'values': [{'id': '2230280', 'name': 'Garantía del vendedor', 'struct': None}], 'value_type': 'list'}]",buy_it_now,gold_special,new,https://articulo.mercadolibre.com.ar/MLA-1389173603-google-nest-hub-con-asistente-virtual-google-assistant-pantalla-integrada-de-7-charcoal-110v220v-_JM,740239-MLA43071191161_082020,http://http2.mlstatic.com/D_740239-MLA43071191161_082020-I.jpg,"[{'id': '740239-MLA43071191161_082020', 'url': 'http://http2.mlstatic.com/D_740239-MLA43071191161_082020-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_740239-MLA43071191161_082020-O.jpg', 'size': '500x293', 'max_size': '1200x704', 'quality': ''}, {'id': '858498-MLA43070779485_082020', 'url': 'http://http2.mlstatic.com/D_858498-MLA43070779485_082020-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_858498-MLA43070779485_082020-O.jpg', 'size': '500x380', 'max_size': '1100x836', 'quality': ''}, {'id': '993255-MLA43070779483_082020', 'url': 'http://http2.mlstatic.com/D_993255-MLA43070779483_082020-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_993255-MLA43070779483_082020-O.jpg', 'size': '500x473', 'max_size': '1100x1042', 'quality': ''}, {'id': '921552-MLA43070779484_082020', 'url': 'http://http2.mlstatic.com/D_921552-MLA43070779484_082020-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_921552-MLA43070779484_082020-O.jpg', 'size': '500x471', 'max_size': '1100x1038', 'quality': ''}, {'id': '905758-MLA43071191139_082020', 'url': 'http://http2.mlstatic.com/D_905758-MLA43071191139_082020-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_905758-MLA43071191139_082020-O.jpg', 'size': '500x272', 'max_size': '1100x599', 'quality': ''}]",,[],True,[],"{'mode': 'me2', 'methods': [], 'tags': ['self_service_out', 'mandatory_free_shipping'], 'dimensions': None, 'local_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'store_pick_up': False}",none,"{'city': {'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBVDI0ODFa', 'name': 'Paternal'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1133569285}",,{},[],"[{'id': 'ADDITIONAL_INFO_REQUIRED', 'name': 'Información adicional requerida', 'value_id': '7435894', 'value_name': 'Tiene número de serie', 'values': [{'id': '7435894', 'name': 'Tiene número de serie', 'struct': None}], 'value_type': 'list'}, {'id': 'BATTERIES_FEATURES', 'name': 'Características de las baterías', 'value_id': '7575935', 'value_name': 'De litio instaladas', 'values': [{'id': '7575935', 'name': 'De litio instaladas', 'struct': None}], 'value_type': 'list'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '52701', 'value_name': 'Google', 'values': [{'id': '52701', 'name': 'Google', 'struct': None}], 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '2790167', 'value_name': 'Charcoal', 'values': [{'id': '2790167', 'name': 'Charcoal', 'struct': None}], 'value_type': 'string'}, {'id': 'DEPTH', 'name': 'Profundidad', 'value_id': '8179086', 'value_name': '67.3 mm', 'values': [{'id': '8179086', 'name': '67.3 mm', 'struct': {'number': 67.3, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'DIAMETER', 'name': 'Diámetro', 'value_id': None, 'value_name': '96.4 mm', 'values': [{'id': None, 'name': '96.4 mm', 'struct': {'number': 96.4, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'DISPLAY_SIZE', 'name': 'Tamaño de la pantalla', 'value_id': '2399979', 'value_name': '7 ""', 'values': [{'id': '2399979', 'name': '7 ""', 'struct': {'number': 7, 'unit': '""'}}], 'value_type': 'number_unit'}, {'id': 'FUNCTIONS', 'name': 'Funciones', 'value_id': None, 'value_name': 'Reproducción de música,Control por voz,Control de dispositivos del hogar,Llamadas,Reproducción de videos,Portarretrato digital,Chromecast,Desactivar micrófono', 'values': [{'id': '8246885', 'name': 'Reproducción de música', 'struct': None}, {'id': '8246886', 'name': 'Control por voz', 'struct': None}, {'id': '8854827', 'name': 'Control de dispositivos del hogar', 'struct': None}, {'id': '8246887', 'name': 'Llamadas', 'struct': None}, {'id': '8246896', 'name': 'Reproducción de videos', 'struct': None}, {'id': '8246897', 'name': 'Portarretrato digital', 'struct': None}, {'id': '8246905', 'name': 'Chromecast', 'struct': None}, {'id': '8468960', 'name': 'Desactivar micrófono', 'struct': None}], 'value_type': 'string'}, {'id': 'HEIGHT', 'name': 'Altura', 'value_id': '2981245', 'value_name': '118 mm', 'values': [{'id': '2981245', 'name': '118 mm', 'struct': {'number': 118, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'IS_MOISTURE_RESISTANT', 'name': 'Es resistente a la humedad', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'LANGUAGES', 'name': 'Idiomas', 'value_id': None, 'value_name': 'Inglés Australia,Inglés Canadá,Inglés Singapur,Inglés Estados Unidos,Inglés Reino Unido,Francés,Danés,Alemán,Italiano,Japonés,Neerlandés,Noruego,Español España,Sueco,Español México,Coreano', 'values': [{'id': '8120316', 'name': 'Inglés Australia', 'struct': None}, {'id': '3345028', 'name': 'Inglés Canadá', 'struct': None}, {'id': '8120317', 'name': 'Inglés Singapur', 'struct': None}, {'id': '8120318', 'name': 'Inglés Estados Unidos', 'struct': None}, {'id': '8120319', 'name': 'Inglés Reino Unido', 'struct': None}, {'id': '313883', 'name': 'Francés', 'struct': None}, {'id': '3345049', 'name': 'Danés', 'struct': None}, {'id': '313884', 'name': 'Alemán', 'struct': None}, {'id': '313889', 'name': 'Italiano', 'struct': None}, {'id': '313888', 'name': 'Japonés', 'struct': None}, {'id': '8153521', 'name': 'Neerlandés', 'struct': None}, {'id': '3345058', 'name': 'Noruego', 'struct': None}, {'id': '3345027', 'name': 'Español España', 'struct': None}, {'id': '3345054', 'name': 'Sueco', 'struct': None}, {'id': '8125804', 'name': 'Español México', 'struct': None}, {'id': '3345044', 'name': 'Coreano', 'struct': None}], 'value_type': 'string'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Home Hub', 'values': [{'id': None, 'name': 'Home Hub', 'struct': None}], 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '8120320', 'value_name': 'Nest Hub', 'values': [{'id': '8120320', 'name': 'Nest Hub', 'struct': None}], 'value_type': 'string'}, {'id': 'MPN', 'name': 'MPN', 'value_id': '11258259', 'value_name': 'GA00515-US', 'values': [{'id': '11258259', 'name': 'GA00515-US', 'struct': None}], 'value_type': 'string'}, {'id': 'OPERATIVE_SYSTEMS_COMPATIBILITY', 'name': 'Sistemas operativos compatibles', 'value_id': None, 'value_name': 'Android 6.0,iOS 12.0', 'values': [{'id': '8854828', 'name': 'Android 6.0', 'struct': None}, {'id': '8854829', 'name': 'iOS 12.0', 'struct': None}], 'value_type': 'string'}, {'id': 'POWER', 'name': 'Potencia', 'value_id': '8068497', 'value_name': '15 W', 'values': [{'id': '8068497', 'name': '15 W', 'struct': {'number': 15, 'unit': 'W'}}], 'value_type': 'number_unit'}, {'id': 'POWER_SUPPLY_TYPES', 'name': 'Tipos de alimentación', 'value_id': '8152567', 'value_name': 'Corriente eléctrica', 'values': [{'id': '8152567', 'name': 'Corriente eléctrica', 'struct': None}], 'value_type': 'string'}, {'id': 'PRODUCT_FEATURES', 'name': 'Características del producto', 'value_id': None, 'value_name': 'Frágil,Sin vencimiento', 'values': [{'id': '7435883', 'name': 'Frágil', 'struct': None}, {'id': '8847339', 'name': 'Sin vencimiento', 'struct': None}], 'value_type': 'list'}, {'id': 'SHIPMENT_PACKING', 'name': 'Embalaje del envío', 'value_id': '7435892', 'value_name': 'Caja', 'values': [{'id': '7435892', 'name': 'Caja', 'struct': None}], 'value_type': 'list'}, {'id': 'SMART_SPEAKER_RADIO_FREQUENCIES', 'name': 'Radiofrecuencias', 'value_id': None, 'value_name': '2.4 GHz,5 GHz', 'values': [{'id': '16586901', 'name': '2.4 GHz', 'struct': None}, {'id': '16586902', 'name': '5 GHz', 'struct': None}], 'value_type': 'string'}, {'id': 'VIRTUAL_ASSISTANTS', 'name': 'Asistentes virtuales', 'value_id': '8991259', 'value_name': 'Google Assistant', 'values': [{'id': '8991259', 'name': 'Google Assistant', 'struct': None}], 'value_type': 'string'}, {'id': 'VOLTAGE', 'name': 'Voltaje', 'value_id': '198812', 'value_name': '110V/220V', 'values': [{'id': '198812', 'name': '110V/220V', 'struct': None}], 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '7674964', 'value_name': '480 g', 'values': [{'id': '7674964', 'name': '480 g', 'struct': {'number': 480, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'WIDTH', 'name': 'Ancho', 'value_id': '7967499', 'value_name': '178.5 mm', 'values': [{'id': '7967499', 'name': '178.5 mm', 'struct': {'number': 178.5, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'WIRELESS_STANDARDS', 'name': 'Estándares inalámbricos', 'value_id': '8763084', 'value_name': 'IEEE 802.11b/g/n/ac', 'values': [{'id': '8763084', 'name': 'IEEE 802.11b/g/n/ac', 'struct': None}], 'value_type': 'string'}, {'id': 'WITH_360_SOUND', 'name': 'Con sonido 360 grados', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_BLUETOOTH', 'name': 'Con Bluetooth', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_CAMERA', 'name': 'Con cámara', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_DIGITAL_DISPLAY', 'name': 'Con pantalla digital', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_MULTI_ROOM_AUDIO_SYSTEM', 'name': 'Con sistema de audio multi-room', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_RECYCLABLE_MATERIALS', 'name': 'Con materiales reciclables', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_TOUCHSCREEN', 'name': 'Con pantalla táctil', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_WI_FI_CONNECTION', 'name': 'Con conexión Wi-Fi', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}]",,[],active,[],"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 3 meses,MLA15532617,MLA-SMART_SPEAKERS,,['MLA52903'],False,2023-09-21T19:15:25.000Z,2024-05-03T11:52:08.659Z,,True
